calc_key,potential_LAMMPS_key,potential_LAMMPS_id,potential_key,potential_id,composition,prototype,family,method,transformed,E_coh,a,b,c,alpha,beta,gamma
3a6778d4-4947-4910-8f2e-1d9a244d05ff,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu,oqmd-1214876,oqmd-1214876,box,False,-3.4804319878744,6.231485233504401,6.231485233504401,6.231485233504401,90.0,90.0,90.0
a1d595c6-c4c0-4f3a-81b2-0971c7ae4dcd,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu,oqmd-1215054,oqmd-1215054,static,False,-3.3864994818798753,4.1476443707031,8.9892739455032,2.6653875189308,90.0,90.0,90.0
ca3dbe25-9b5a-45d5-9cac-526f36866587,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu,oqmd-1215054,oqmd-1215054,box,False,-3.3920600034856254,4.258540635804191,9.072187141458391,2.5795847090176003,90.0,90.0,90.0
80ebf487-d4cc-4de7-983d-92097265af2b,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu,oqmd-1215232,oqmd-1215232,static,False,-3.53081479917625,2.4749999928712,4.5233837268072,4.147257080963,90.0,90.0,90.0
838e2fd9-dc7b-4d8b-9af2-50f44c3ffd4e,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu,oqmd-1215232,oqmd-1215232,box,False,-3.5372451511417498,2.54678802353335,4.44573548553918,4.16431261052071,90.0,90.0,90.0
2fc9707a-9dc4-4110-a7a7-25e717021294,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu,oqmd-1215856,oqmd-1215856,static,False,-3.5090482536538334,4.034213628936585,4.034213628936585,2.510871014717856,90.0,90.0,119.99999999999999
46969a5b-d7d3-43ac-9007-26acb15ff3f0,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu,oqmd-1216034,oqmd-1216034,dynamic,False,-3.538404858625667,2.5566077683763666,2.5566077683763666,18.752569521265215,90.0,90.0,119.99999999999999
46aebb3b-96c2-49f7-ba17-6c03f1fcb750,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu2Ni,oqmd-1232654,oqmd-1232654,static,False,-21.312343189736666,3.4507445202648337,3.4507445202648337,3.4507445202648337,90.0,90.0,90.0
952869ee-984d-4682-8f68-0b0cad1a5168,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu2Ni3,oqmd-426732,oqmd-426732,static,False,-19.533863898998,4.18595718331872,4.18595718331872,11.620781003326023,90.0,90.0,119.99999999999999
70df9da4-8889-4da0-8d1a-09d3fc097580,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu3Ni,A15--Cr3Si,A15--Cr3Si,static,False,-10.990341718401124,2.92,2.92,2.92,90.0,90.0,90.0
