E_coh_mean,E_coh_std,a_mean,a_std,b_mean,b_std,c_mean,c_std,composition,num_lammps,num_lammps_1_std,num_lammps_2_std,num_lammps_3_std,num_refine,num_refine_1_std,num_refine_2_std,num_refine_3_std,potential_id,prototype
6.54E-06,6.54E-06,10.97658668,0.002585777,10.97658668,0.002585777,10.97658668,0.002585777,Mo3Xe,20,5,5,5,20,5,5,5,2013--Smirnova-D-E--U-Mo-Xe,A15--Cr3Si
0.156495849,0.156495849,4.981494509,0.044914617,5.023470524,0.051129282,4.962480424,0.199994488,Ag3Cu,5,0,5,5,5,0,5,5,2009--Wu-H-H--Cu-Ag,A15--Cr3Si
2.85E-06,2.85E-06,5.902705084,0.000682553,5.902705084,0.000682553,5.902705084,0.000682553,Al3Mn,5,5,5,5,5,5,5,5,2012--Schopf-D--Al-Mn-Pd,D0_3--BiF3
3.14E-06,3.14E-06,5.585200521,0.00121136,5.585200521,0.00121136,5.585200521,0.00121136,Mg,5,5,5,5,5,5,5,5,1997--Liu-X-Y--Al-Mg,A15--beta-W
2.52E-05,2.52E-05,3.307900161,0.000993512,3.307900161,0.000993512,3.307900161,0.000993512,Nb,10,5,5,5,10,5,5,5,2010--Fellinger-M-R--Nb,A2--W--bcc
0.040686163,0.040686163,4.991213763,0.026656884,5.024493912,0.035639088,5.024449029,0.064945389,CuTa,10,0,0,0,10,0,0,0,2015--Purja-Pun-G-P--Cu-Ta,B3--ZnS--cubic-zinc-blende
3.46E-05,3.46E-05,2.819119468,0.002379874,2.819119468,0.002379874,2.819119468,0.002379874,W,10,5,5,5,10,5,5,5,2003--Han-S--W,Ah--alpha-Po--sc
1.40E-05,1.40E-05,2.556101882,0.000830389,4.427298329,0.001438276,4.162380782,0.00139027,Cu,20,5,5,5,5,5,5,5,2015--Purja-Pun-G-P--Cu-Ta,A3--Mg--hcp
1.93E-05,1.93E-05,2.822101219,0.001677619,2.822101219,0.001677619,2.822101219,0.001677619,AgH,10,10,10,10,10,10,10,10,2013--Hale-L-M--Pd-Ag-H-Hybrid,B2--CsCl
1.10E-05,1.10E-05,2.865465395,0.000448571,4.962191102,0.000840309,14.03967832,0.002290597,Al,5,0,0,0,0,0,0,0,2002--Mishin-Y--Ni-Al,A7--alpha-As
2.07E-06,2.07E-06,12.38067883,20.05099929,12.38067883,20.05099929,12.38067883,20.05099929,Cu,20,20,20,20,5,5,5,5,2015--Purja-Pun-G-P--Cu-Ta,A15--beta-W
0.072348848,0.072348848,4.915028787,0.009691988,4.921069347,0.023068132,4.919031943,0.037244604,AlPd3,10,0,0,0,10,0,0,0,2012--Schopf-D--Al-Mn-Pd,A15--Cr3Si
0.005202092,0.005202092,5.216013109,0.031514489,5.186839578,0.006066459,5.178665136,0.025261985,H3Pd,5,0,0,5,5,0,0,5,2008--Zhou-X-W--Pd-H,D0_3--BiF3
4.18E-06,4.18E-06,5.431029266,0.000797486,5.431029266,0.000797486,5.431029266,0.000797486,SiS,5,5,5,5,5,5,5,5,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,A4--C--dc
0.191686162,0.191686162,7.108648928,0.293535995,7.08702589,0.065665554,7.016486296,0.091451819,Se2Te,5,5,5,5,5,5,5,5,2013--Zhou-X-W--Zn-Cd-Hg-S-Se-Te,C1--CaF2--fluorite
3.49E-06,3.49E-06,12.32988884,0.002635418,12.32988884,0.002635418,12.32988884,0.002635418,MoXe2,15,5,5,5,15,5,5,5,2013--Smirnova-D-E--U-Mo-Xe,C1--CaF2--fluorite
0.166655483,0.166655483,6.182507584,0.158968658,6.085433031,0.247330474,6.143980479,0.201891194,CFeTi2,30,0,0,10,30,0,0,10,2009--Kim-H-K--Fe-Ti-C,L2_1--AlCu2Mn--heusler
8.20E-06,8.20E-06,4.362017576,0.001286437,7.555236058,0.002228178,10.68471046,0.006302256,S,5,0,0,0,0,0,0,0,2013--Zhou-X-W--Zn-Cd-Hg-S-Se-Te,A7--alpha-As
6.04E-06,6.04E-06,2.852230967,0.000600805,4.94020895,0.001040625,9.415140987,0.004233294,Al,5,5,5,5,5,5,5,5,2015--Pascuet-M-I--Al-U,A3'--alpha-La--double-hcp
4.12E-06,4.12E-06,2.488218747,0.000370124,4.30972129,0.000641073,8.149508834,0.001224416,Ni,5,5,5,5,5,5,5,5,2015--Ko-W-S--Ni-Ti,A3'--alpha-La--double-hcp
1.24E-05,1.24E-05,3.6583007,0.001350093,3.6583007,0.001350093,3.6583007,0.001350093,Fe,5,5,5,5,5,5,5,5,2003--Mendelev-M-I--Fe-5,A1--Cu--fcc
0.143039495,0.143039495,3.655337915,0.536383622,6.55377679,0.279148371,9.146424198,0.715973529,Al,5,5,5,5,4,0,3,4,1995--Angelo-J-E--Ni-Al-H,A7--alpha-As
1.63E-05,1.63E-05,4.783999066,0.00045654,4.783999066,0.00045654,4.783999066,0.00045654,Se,5,5,5,5,5,5,5,5,2013--Zhou-X-W--Zn-Cd-Hg-S-Se-Te,A1--Cu--fcc
0.055844662,0.055844662,4.405079086,0.309002924,4.861967881,0.142320793,4.759900149,0.079989064,AlFe,10,0,10,10,10,0,10,10,2005--Mendelev-M-I--Al-Fe,B1--NaCl--rock-salt
1.49E-05,1.49E-05,3.683767267,0.001352613,3.683767267,0.001352613,3.347861841,0.001597259,FeNi,10,0,0,0,10,10,10,10,2013--Bonny-G--Fe-Ni-Cr,L1_0--AuCu
2.54E-06,2.54E-06,9.1900203,43.38897299,9.1900203,43.38897299,9.1900203,43.38897299,Cu,20,20,20,20,5,5,5,5,2015--Purja-Pun-G-P--Cu-Ta,A2--W--bcc
3.13E-05,3.13E-05,3.612876509,0.000891169,3.612761572,0.000763982,3.527147487,0.00085305,AgO,10,0,0,0,10,0,0,0,2013--Gao-H--AgTaO3,L1_0--AuCu
29.90129295,29.90129295,10.41118529,63.07719705,11.31080316,43.89843862,11.41149814,41.68528499,Cu3Zr,10,10,10,10,10,10,10,10,2007--Mendelev-M-I--Cu-Zr,D0_3--BiF3
0.038769959,0.038769959,5.959440347,0.113909562,5.868572177,0.042730857,5.735496941,0.121796816,Hg3Zn,5,0,5,5,5,0,5,5,2013--Zhou-X-W--Zn-Cd-Hg-S-Se-Te,A15--Cr3Si
1.04E-05,1.04E-05,2.556192559,0.000758585,4.427452406,0.001312946,12.52272673,0.002284964,Cu,5,0,0,0,0,0,0,0,1999--Liu-X-Y--Al-Cu,A7--alpha-As
4.75E-06,4.75E-06,5.421433246,0.000983806,5.421433246,0.000983806,5.421433246,0.000983806,AlNi2,5,5,5,5,5,5,5,5,2009--Purja-Pun-G-P--Ni-Al,C1--CaF2--fluorite
7.15E-06,7.15E-06,3.960203115,0.000688539,3.960203115,0.000688539,3.960203115,0.000688539,Al3Ti,5,5,5,5,5,5,5,5,1996--Farkas-D--Nb-Ti-Al,L1_2--AuCu3
1.12E-05,1.12E-05,2.912763402,0.000639282,5.045054203,0.001107268,4.756415592,0.001043613,Mo,5,5,5,5,5,5,5,5,2004--Zhou-X-W--Mo,A3--Mg--hcp
2.31E-05,2.31E-05,2.354116288,0.000425714,2.354116288,0.000425714,2.354116288,0.000425714,CFe,10,10,10,10,10,10,10,10,2013--Henriksson-K-O-E--Fe-C,B2--CsCl
1.76E-05,1.76E-05,5.042457757,0.000552841,5.042457757,0.000552841,2.831357866,0.001318519,Ta,5,0,0,0,5,5,5,5,2003--Li-Y-H--Ta,A5--beta-Sn
1.99E-05,1.99E-05,4.270450549,0.001078313,4.270450549,0.001078313,3.475449539,0.001673728,NiZr,10,0,0,0,10,0,0,0,2015--Wilson-S-R--Ni-Zr,L1_0--AuCu
0.040415314,0.040415314,6.663432292,0.157406732,6.286137003,0.146072571,6.735474086,0.032431856,Te,5,0,5,5,5,0,5,5,2013--Zhou-X-W--Zn-Cd-Hg-S-Se-Te,A15--beta-W
4.11E-06,4.11E-06,5.754467774,0.000893849,5.754467774,0.000893849,5.754467774,0.000893849,Ag2Cu,5,5,5,5,5,5,5,5,2009--Wu-H-H--Cu-Ag,C1--CaF2--fluorite
2.14E-06,2.14E-06,6.739007971,0.001064602,6.739007971,0.001064602,6.739007971,0.001064602,FeSMgS3,5,5,5,5,5,5,5,5,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,D0_3--BiF3
1.82E-05,1.82E-05,2.796773442,0.001021955,2.796773442,0.001021955,2.796773442,0.001021955,AlCo,10,10,10,10,10,10,10,10,2015--Purja-Pun-G-P--Al-Co,B2--CsCl
7.12E-06,7.12E-06,2.595395382,0.001423314,4.495356667,0.002465253,8.388279629,0.006722859,Fe,5,5,5,5,5,5,5,5,2004--Ackland-G-J--Fe-P,A3'--alpha-La--double-hcp
5.68E-06,5.68E-06,9.131858003,0.001275408,9.131858003,0.001275408,9.131858003,0.001275408,U,25,5,5,5,25,5,5,5,2013--Smirnova-D-E--U-Mo-Xe,A4--C--dc
1.78E-05,1.78E-05,5.881760587,0.002933424,5.881760587,0.002933424,5.881760587,0.002933424,Al,10,5,5,5,10,5,5,5,2000--Sturgeon-J-B--Al,A2--W--bcc
0.018533005,0.018533005,4.599721739,0.074330217,4.669905345,0.037123631,4.628203055,0.028666097,AlNi,1,0,0,0,10,0,0,0,2009--Purja-Pun-G-P--Ni-Al,B3--ZnS--cubic-zinc-blende
5.50E-06,5.50E-06,2.519852822,0.000386103,4.364513116,0.000668751,8.169584244,0.001686077,Co,5,5,5,5,5,5,5,5,2015--Purja-Pun-G-P--Ni-Co,A3'--alpha-La--double-hcp
2.10E-06,2.10E-06,5.298412448,0.000554237,5.298412448,0.000554237,5.298412448,0.000554237,Fe2Ni,10,5,5,5,10,5,5,5,2011--Bonny-G--Fe-Ni-Cr,C1--CaF2--fluorite
1.08E-05,1.08E-05,3.564222965,0.000949453,3.564222965,0.000949453,3.564222965,0.000949453,Co,5,5,5,5,5,5,5,5,2015--Purja-Pun-G-P--Al-Co,A1--Cu--fcc
9.33E-06,9.33E-06,7.231547147,0.000134094,7.231547147,0.000134094,7.231547147,0.000134094,MnPd,30,10,10,10,30,10,10,10,2012--Schopf-D--Al-Mn-Pd,B1--NaCl--rock-salt
0.066665735,0.066665735,6.827922568,0.030907107,6.82490127,0.100318934,6.801188383,0.046327417,S2Se,5,0,0,0,5,0,0,0,2013--Zhou-X-W--Zn-Cd-Hg-S-Se-Te,C1--CaF2--fluorite
6.29E-06,6.29E-06,2.847324006,0.000731073,4.931709843,0.001266255,9.376057242,0.003359028,Al,5,5,5,5,5,5,5,5,2005--Mendelev-M-I--Al-Fe,A3'--alpha-La--double-hcp
0.43901078,0.43901078,15.31323249,20.62055375,21.28516645,25.50759811,18.27664909,4.435910045,C3Fe,10,10,10,10,10,10,10,10,2009--Kim-H-K--Fe-Ti-C,A15--Cr3Si
4.64E-05,4.64E-05,3.561420694,0.001661272,3.561420694,0.001661272,3.561420694,0.001661272,Mg,5,5,5,5,5,5,5,5,2015--Mendelev-M-I--Mg,A2--W--bcc
5.50E-06,5.50E-06,4.588822862,0.000869817,4.588822862,0.000869817,4.588822862,0.000869817,Cu,5,5,5,5,5,5,5,5,1985--Foiles-S-M--Ni-Cu,A15--beta-W
0.021767683,0.021767683,13.5851364,1.198449906,13.82624922,1.265474389,13.00216382,2.401757247,CFe3,5,0,0,0,5,0,0,0,2009--Kim-H-K--Fe-Ti-C,A15--Cr3Si
26.38971175,26.38971175,8.720536556,43.17521158,8.733328217,42.91159914,8.724801942,43.11340701,HPd2,15,15,15,15,10,10,10,10,2013--Hale-L-M--Pd-Ag-H-Hybrid,C1--CaF2--fluorite
0.130357158,0.130357158,7.037164266,0.927693541,6.94098489,0.993854767,6.941519725,0.974601399,Hg2SSe,10,10,10,10,10,10,10,10,2013--Zhou-X-W--Zn-Cd-Hg-S-Se-Te,L2_1--AlCu2Mn--heusler
6.11E-06,6.11E-06,5.48615743,0.001077293,5.48615743,0.001077293,5.48615743,0.001077293,AlMg3,10,5,5,5,10,5,5,5,1998--Liu-X-Y--Al-Mg,A15--Cr3Si
2.45E-06,2.45E-06,6.434548169,0.001098763,6.434548169,0.001098763,6.434548169,0.001098763,CuSMgS2SiS,10,10,10,10,10,10,10,10,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,L2_1--AlCu2Mn--heusler
0.072565405,0.072565405,3.141517272,0.107154213,3.166766237,0.793250308,3.118651313,0.519900967,NiZr,10,10,10,10,10,10,10,10,2015--Wilson-S-R--Ni-Zr,B2--CsCl
1.09E-05,1.09E-05,2.851084683,0.000738403,4.938218579,0.001565786,13.96740727,0.00510411,Al,5,0,0,0,0,0,0,0,1998--Liu-X-Y--Al-Mg,A7--alpha-As
1.04E-05,1.04E-05,2.892067859,0.000791111,5.009206399,0.00144727,14.1681752,0.002656918,Ag,5,0,0,0,0,0,0,0,2006--Williams-P-L--Cu-Ag,A7--alpha-As
8.55E-06,8.55E-06,5.465195356,0.001151142,5.465195356,0.001151142,5.465195356,0.001151142,AlMg3,5,5,5,5,5,5,5,5,1997--Liu-X-Y--Al-Mg,A15--Cr3Si
5.12E-06,5.12E-06,4.627237907,0.000740307,4.628553255,0.000738291,4.627827099,0.000739872,AgO3,5,0,0,0,5,0,0,0,2013--Gao-H--AgTaO3,A15--Cr3Si
5.59E-06,5.59E-06,5.126050672,0.000958322,5.126050672,0.000958322,5.126050672,0.000958322,AlNb3,10,5,5,5,10,10,10,10,1996--Farkas-D--Nb-Ti-Al,A15--Cr3Si
3.00E-05,3.00E-05,3.284095723,0.001397958,3.284095723,0.001397958,3.284095723,0.001397958,Ti,5,5,5,5,5,5,5,5,1996--Farkas-D--Nb-Ti-Al,A2--W--bcc
2.85E-05,2.85E-05,2.863648847,0.001121258,2.863648847,0.001121258,2.863648847,0.001121258,Fe,5,5,5,5,5,5,5,5,2009--Kim-H-K--Fe-Ti-C,A2--W--bcc
0.169464781,0.169464781,8.936149734,1.341680904,8.955288409,0.715296524,8.892626039,1.592242542,AlSFeS,20,0,10,20,20,0,10,20,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,B3--ZnS--cubic-zinc-blende
1.32E-05,1.32E-05,2.489638424,0.00060531,4.312180242,0.001048427,4.088140947,0.001122876,Ni,5,5,5,5,5,5,5,5,1987--Ackland-G-J--Ni,A3--Mg--hcp
2.51E-06,2.51E-06,5.893143367,0.000668474,5.893143367,0.000668474,5.893143367,0.000668474,Al3Co,5,5,5,5,5,5,5,5,2015--Purja-Pun-G-P--Al-Co,D0_3--BiF3
9.16E-05,9.16E-05,4.952972056,1.277290605,4.88254832,0.96528025,4.935556089,1.218668603,Ta,10,5,10,10,10,5,10,10,2015--Thompson-A-P--Ta,A2--W--bcc
5.904881015,5.904881015,7.514873142,0.673088466,6.68934314,0.611486253,7.573885725,1.722621431,MoXe,60,20,40,50,52,20,40,50,2013--Smirnova-D-E--U-Mo-Xe,B1--NaCl--rock-salt
0.271567869,0.271567869,5.407436334,2.509585995,5.430456861,2.31262819,7.241574391,7.418771497,CdHg,10,10,10,10,10,10,10,10,2013--Zhou-X-W--Zn-Cd-Hg-S-Se-Te,B1--NaCl--rock-salt
0.014096649,0.014096649,5.143832258,0.021226046,5.140177516,0.035716078,5.143868406,0.016362994,Au,5,5,5,5,5,5,5,5,2005--Grochola-G--Au,A15--beta-W
4.14E-06,4.14E-06,5.721298722,0.001475387,5.721298722,0.001475387,5.721298722,0.001475387,Fe,10,5,5,5,10,5,5,5,2011--Bonny-G--Fe-Ni-Cr,A4--C--dc
7.22E-06,7.22E-06,3.622944467,0.000806148,3.622944467,0.000806148,3.622944467,0.000806148,Cu3Ni,5,5,5,5,5,5,5,5,1985--Foiles-S-M--Ni-Cu,L1_2--AuCu3
1.08E-05,1.08E-05,3.658411125,0.00154677,3.658411125,0.00154677,3.658411125,0.00154677,Fe,5,5,5,5,5,5,5,5,2008--Hepburn-D-J--Fe-C,A1--Cu--fcc
2.67E-05,2.67E-05,6.023898153,0.009914334,6.023898153,0.009914334,8.519803597,0.029985028,Zr,10,0,0,0,5,0,0,0,2012--Mendelev-M-I--Ni-Zr,A6--In--bct
1.12E-05,1.12E-05,2.863782326,0.000902136,4.96021728,0.001455333,14.02960912,0.002142528,Al,5,0,0,0,0,0,0,0,2009--Purja-Pun-G-P--Ni-Al,A7--alpha-As
1.64E-05,1.64E-05,3.317860696,0.000853317,3.317860696,0.000853317,3.317860696,0.000853317,Ag,5,5,5,5,5,5,5,5,1987--Ackland-G-J--Ag,A2--W--bcc
0.123980275,0.123980275,4.468213941,0.562651048,5.180361414,1.159007519,4.21263311,0.618491532,CuFe,10,10,10,10,10,10,10,10,2009--Bonny-G--Fe-Cu-Ni,B1--NaCl--rock-salt
2.54E-06,2.54E-06,13.15922644,0.00355793,13.15922644,0.00355793,13.15922644,0.00355793,CuZr3,10,5,5,5,10,5,5,5,2007--Mendelev-M-I--Cu-Zr,D0_3--BiF3
1.09E-05,1.09E-05,2.835742519,0.001006514,4.91165012,0.001743333,4.898309445,0.003896553,Al,5,0,0,0,5,5,5,5,2004--Mishin-Y--Ni-Al,A3--Mg--hcp
7.41E-05,7.41E-05,3.084197672,0.003968934,3.084197672,0.003968934,3.084197672,0.003968934,S,5,5,5,5,5,5,5,5,2013--Zhou-X-W--Zn-Cd-Hg-S-Se-Te,Ah--alpha-Po--sc
6.84E-06,6.84E-06,2.958641952,0.000618531,5.124518183,0.001071327,9.534665753,0.004565455,Ti,5,5,5,5,5,5,5,5,1992--Ackland-G-J--Ti,A3'--alpha-La--double-hcp
6.39E-06,6.39E-06,2.892280294,0.00050271,5.009576419,0.00087072,9.442432114,0.001718261,Ag,5,5,5,5,5,5,5,5,1989--Adams-J-B--Ag,A3'--alpha-La--double-hcp
0.017633523,0.017633523,4.603743772,0.037836434,4.65223581,0.019829302,4.602509977,0.013206307,CuS,10,5,5,5,10,5,5,5,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,A15--beta-W
5.94E-06,5.94E-06,5.240000272,0.000874438,5.240000272,0.000874438,5.240000272,0.000874438,CuSSiS,10,10,10,10,10,10,10,10,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,B1--NaCl--rock-salt
0.012829231,0.012829231,5.746818985,0.165541245,5.720496327,0.024769158,5.834376723,0.128100412,Mg,5,0,0,0,5,0,0,0,2004--Zhou-X-W--Mg,A4--C--dc
1.17E-05,1.17E-05,2.91274843,0.000504784,5.045027829,0.001166981,14.26949331,0.002780677,Mo,5,0,0,0,5,0,0,0,2004--Zhou-X-W--Mo,A7--alpha-As
1.26E-05,1.26E-05,2.810517191,0.001211582,4.86795857,0.002098522,4.90139645,0.004106082,Al,5,0,0,0,5,5,5,5,2000--Landa-A--Al-Pb,A3--Mg--hcp
8.33E-06,8.33E-06,7.900709047,7.58E-05,7.900709046,7.58E-05,7.900709046,7.58E-05,Mn2Pd,15,5,5,5,15,5,5,5,2012--Schopf-D--Al-Mn-Pd,C1--CaF2--fluorite
0.000919759,0.000919759,11.94173788,1.553268077,11.84475659,1.868452333,11.82998949,2.522855519,Ag3O,10,5,5,5,10,5,5,5,2013--Gao-H--AgTaO3,A15--Cr3Si
6.96E-06,6.96E-06,5.353566445,0.000434444,9.272649085,0.000752479,17.48467479,0.001418888,Pd,10,5,5,5,10,0,0,0,2013--Hale-L-M--Pd-Ag-H-Morse,A3'--alpha-La--double-hcp
3.10E-06,3.10E-06,10.30095542,0.00137576,10.30095542,0.00137576,10.30095542,0.00137576,AlMn3,15,5,5,5,15,5,5,5,2012--Schopf-D--Al-Mn-Pd,D0_3--BiF3
1.37E-05,1.37E-05,6.716481054,0.001770284,6.716481054,0.001770284,6.716481054,0.001770284,Mn3Pd,15,5,5,5,15,5,5,5,2012--Schopf-D--Al-Mn-Pd,L1_2--AuCu3
3.65E-06,3.65E-06,5.430096073,0.000834908,5.430096073,0.000834908,5.430096073,0.000834908,CoNi2,5,5,5,5,5,5,5,5,2015--Purja-Pun-G-P--Ni-Co,C1--CaF2--fluorite
0.00238101,0.00238101,4.257381405,0.013643919,4.219560902,0.005693186,4.222045074,0.017849402,Be,10,0,0,0,10,0,0,0,2013--Agrawal-A--Be,A4--C--dc
1.01E-05,1.01E-05,2.863783367,0.000845367,4.960215709,0.001516401,14.0296065,0.001483436,Al,10,0,0,0,0,0,0,0,2015--Pascuet-M-I--Al,A7--alpha-As
7.65E-06,7.65E-06,3.890337926,0.000661373,3.890337926,0.000661373,3.890337926,0.000661373,Pd,5,5,5,5,5,5,5,5,2004--Zhou-X-W--Pd,A1--Cu--fcc
5.54E-06,5.54E-06,6.588135193,0.000733487,6.588135193,0.000733487,6.588135193,0.000733487,CuSFeS2SiS,10,0,0,0,10,0,0,0,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,L2_1--AlCu2Mn--heusler
9.72E-06,9.72E-06,3.680044602,0.000799218,3.680044602,0.000799218,3.680044602,0.000799218,Fe,5,5,5,5,5,5,5,5,1997--Ackland-G-J--Fe,A1--Cu--fcc
9.46E-06,9.46E-06,2.565730521,0.000684999,4.44397562,0.001186453,4.189459896,0.001119157,Fe,5,5,5,5,5,5,5,5,2004--Zhou-X-W--Fe,A3--Mg--hcp
0.034930595,0.034930595,4.622346382,0.025306326,4.684758634,0.035265049,4.58435258,0.059315559,Cu,5,0,0,0,5,0,0,0,2007--Mendelev-M-I--Cu-Zr,A4--C--dc
7.10E-06,7.10E-06,2.944951324,0.000783926,5.100805319,0.001357799,9.492127562,0.004164884,Ti,5,5,5,5,10,5,5,5,2016--Mendelev-M-I--Ti-1,A3'--alpha-La--double-hcp
1.117899666,1.117899666,6.841787163,4.794393675,7.823720908,1.254575741,8.229154734,3.400878377,C3Ti,10,10,10,10,10,10,10,10,2009--Kim-H-K--Fe-Ti-C,A15--Cr3Si
6.35E-06,6.35E-06,2.487271231,0.000477795,4.308080144,0.000827565,8.171806156,0.001856427,Ni,5,5,5,5,5,5,5,5,2009--Bonny-G--Fe-Ni,A3'--alpha-La--double-hcp
1.03E-05,1.03E-05,6.084002167,0.001417664,6.084002167,0.001417664,6.084002167,0.001417664,HgSe,10,10,10,10,10,10,10,10,2013--Zhou-X-W--Zn-Cd-Hg-S-Se-Te,B3--ZnS--cubic-zinc-blende
2.08E-16,2.08E-16,15.01449087,25.32144787,15.01449087,25.32144787,15.01449087,25.32144787,CuNi3,10,10,10,10,10,10,10,10,2009--Bonny-G--Fe-Cu-Ni,D0_3--BiF3
1.04E-05,1.04E-05,2.556979969,0.000751013,4.42881922,0.001300792,4.160765192,0.001388509,Cu,5,5,5,5,5,5,5,5,1999--Liu-X-Y--Al-Cu,A3--Mg--hcp
3.80E-06,3.80E-06,4.689588857,0.001109947,4.689588857,0.001109947,4.689588857,0.001109947,FeV3,5,5,5,5,5,5,5,5,2007--Mendelev-M-I--V-Fe,A15--Cr3Si
2.26E-05,2.26E-05,2.894736691,0.00123718,2.894736691,0.00123718,2.894736691,0.00123718,Cu,5,5,5,5,5,5,5,5,2009--Mendelev-M-I--Cu-Zr,A2--W--bcc
1.38E-05,1.38E-05,4.05000026,0.001191578,4.05000026,0.001191578,4.05000026,0.001191578,Al,5,5,5,5,5,5,5,5,2009--Purja-Pun-G-P--Ni-Al,A1--Cu--fcc
0.172243307,0.172243307,4.993371021,1.928842243,5.30013306,0.421118437,5.343922773,0.992583746,Ag,5,5,5,5,5,5,5,5,2006--Williams-P-L--Ag,A15--beta-W
1.82E-05,1.82E-05,3.76808504,0.001910119,3.76808504,0.001910119,3.76808504,0.001910119,U,5,5,5,5,5,5,5,5,2015--Pascuet-M-I--Al-U,A2--W--bcc
0.076400823,0.076400823,4.956159314,0.188689464,5.02200165,0.094311079,5.019188566,0.136103993,Cu3Pb,10,0,10,10,10,0,10,10,2003--Hoyt-J-J--Cu-Pb,A15--Cr3Si
0.002635348,0.002635348,11.64900858,0.664235121,11.64554462,0.729581148,11.63372371,0.654598352,Mg,10,0,0,5,10,0,0,5,2009--Mendelev-M-I--Al-Mg,A15--beta-W
2.88E-06,2.88E-06,6.312592326,0.000519953,6.312592326,0.000519953,6.312592326,0.000519953,OTa3,5,5,5,5,5,5,5,5,2013--Gao-H--AgTaO3,D0_3--BiF3
4.012955483,4.012955483,6.010365912,5.628870521,5.943485725,4.801934876,7.585842348,12.97437678,AlSCuS2FeS,10,10,10,10,10,10,10,10,2012--Jelinek-B--Al-Si-Mg-Cu-Fe,L2_1--AlCu2Mn--heusler
1.34E-05,1.34E-05,2.518678067,0.000761394,4.36247838,0.001318773,4.05573911,0.002204706,Co,5,5,5,5,5,5,5,5,2015--Purja-Pun-G-P--Al-Co,A3--Mg--hcp
1.96E-05,1.96E-05,12.65953558,53.9791615,7.831638197,14.43559675,9.428993966,5.980642345,C,5,5,5,5,5,5,5,5,2008--Hepburn-D-J--Fe-C,A1--Cu--fcc
8.79E-06,8.79E-06,3.942873626,0.000849348,3.942873626,0.000849348,3.942873626,0.000849348,NiTi3,5,5,5,5,5,5,5,5,2015--Ko-W-S--Ni-Ti,L1_2--AuCu3
2.32E-05,2.32E-05,3.300047922,0.001070344,3.300047922,0.001070344,3.300047922,0.001070344,Nb,5,5,5,5,5,5,5,5,1996--Farkas-D--Nb-Ti-Al,A2--W--bcc
2.90E-06,2.90E-06,5.545978011,0.000835765,5.545978011,0.000835765,5.545978011,0.000835765,CuFe2,5,5,5,5,5,5,5,5,2009--Bonny-G--Fe-Cu-Ni,C1--CaF2--fluorite
6.84E-06,6.84E-06,4.681034522,0.000323643,8.107789624,0.000560567,15.28819473,0.001057015,U,25,5,5,5,20,5,5,5,2013--Smirnova-D-E--U-Mo-Xe,A3'--alpha-La--double-hcp
5.18E-06,5.18E-06,4.434225256,0.000760293,4.434225256,0.000760293,4.434225256,0.000760293,Ni,5,5,5,5,5,5,5,5,2004--Mishin-Y--Ni-Al,A15--beta-W
1.35E-05,1.35E-05,3.220301369,0.000825499,5.577725586,0.001429806,5.215202344,0.002222767,Zr,5,5,5,5,5,5,5,5,2009--Mendelev-M-I--Cu-Zr,A3--Mg--hcp
2.75E-05,2.75E-05,4.039895359,0.000844468,4.039895359,0.000844468,4.039895359,0.000844468,Te,5,5,5,5,5,5,5,5,2013--Zhou-X-W--Zn-Cd-Hg-S-Se-Te,A2--W--bcc
7.17E-06,7.17E-06,2.894011944,0.000666578,5.012575725,0.001154547,9.404081734,0.003430199,Ag,5,5,5,5,5,5,5,5,2013--Hale-L-M--Pd-Ag-H-Hybrid,A3'--alpha-La--double-hcp
1.10E-05,1.10E-05,3.497800447,0.00166459,3.497800447,0.00166459,3.373595517,0.002984181,FeNi,10,0,0,0,10,10,10,10,2009--Bonny-G--Fe-Cu-Ni,L1_0--AuCu
3.79E-06,3.79E-06,3.198389893,0.001394995,5.539766717,0.002242251,15.66884101,0.003631913,Mg,5,0,0,0,0,0,0,0,2004--Zhou-X-W--Mg,A7--alpha-As
6.20E-06,6.20E-06,3.036574401,0.000766161,5.259501144,0.001327031,9.917410466,0.002502273,Mo,10,5,5,5,10,5,5,5,1987--Ackland-G-J--Mo,A3'--alpha-La--double-hcp
0.014015019,0.014015019,4.285620909,0.060861416,4.188483723,0.153915957,4.332803421,0.060195311,AgH3,10,5,10,10,10,5,10,10,2013--Hale-L-M--Pd-Ag-H-Hybrid,A15--Cr3Si
5.22E-06,5.22E-06,2.473953663,0.000486456,4.285013439,0.000842566,8.079898828,0.001588757,Fe,5,5,5,5,5,5,5,5,2011--Bonny-G--Fe-Ni-Cr,A3'--alpha-La--double-hcp
1.63E-05,1.63E-05,4.045271609,0.001315419,4.045271609,0.001315419,4.045271609,0.001315419,Al,5,5,5,5,5,5,5,5,2008--Mendelev-M-I--Al,A1--Cu--fcc
